Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","1997","1997","1000 ha","8253","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","1997","1997","1000 ha","2721","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","1997","1997","1000 ha","4371","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","1998","1998","1000 ha","8329","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","1998","1998","1000 ha","2808","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","1998","1998","1000 ha","4347","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","1999","1999","1000 ha","8545","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","1999","1999","1000 ha","2877","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","1999","1999","1000 ha","4377","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2000","2000","1000 ha","8479","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2000","2000","1000 ha","2805","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2000","2000","1000 ha","4353","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2001","2001","1000 ha","8339","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6650","Cultivos permanentes","2001","2001","1000 ha","2798","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6655","Praderas y pastizales permanentes","2001","2001","1000 ha","4365","A","Cifra oficial",""
"RL","Uso de la tierra","106","Italia","5110","Superficie","6621","Tierras arables","2002","2002","1000 ha","8287","I","Valor imputado por una agencia receptora",""
