Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1983","1983","1000 ha","5880","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1984","1984","1000 ha","11952","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1984","1984","1000 ha","476","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1984","1984","1000 ha","5856","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1985","1985","1000 ha","11957","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1985","1985","1000 ha","469","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1985","1985","1000 ha","5818","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1986","1986","1000 ha","11960","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1986","1986","1000 ha","460","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1986","1986","1000 ha","5788","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1987","1987","1000 ha","11945","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1987","1987","1000 ha","445","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1987","1987","1000 ha","5735","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1988","1988","1000 ha","11948","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1988","1988","1000 ha","442","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1988","1988","1000 ha","5707","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1989","1989","1000 ha","11949","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1989","1989","1000 ha","442","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1989","1989","1000 ha","5665","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1990","1990","1000 ha","11971","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1990","1990","1000 ha","443","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1990","1990","1000 ha","5618","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1991","1991","1000 ha","11559","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1991","1991","1000 ha","248","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1991","1991","1000 ha","5329","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1992","1992","1000 ha","11467","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1992","1992","1000 ha","241","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1992","1992","1000 ha","5243","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1993","1993","1000 ha","11676","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1993","1993","1000 ha","235","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1993","1993","1000 ha","5251","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1994","1994","1000 ha","11805","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1994","1994","1000 ha","232","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1994","1994","1000 ha","5271","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1995","1995","1000 ha","11835","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1995","1995","1000 ha","226","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1995","1995","1000 ha","5282","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1996","1996","1000 ha","11835","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1996","1996","1000 ha","229","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1996","1996","1000 ha","5273","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1997","1997","1000 ha","11832","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1997","1997","1000 ha","228","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1997","1997","1000 ha","5267","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1998","1998","1000 ha","11879","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1998","1998","1000 ha","228","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1998","1998","1000 ha","5266","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","1999","1999","1000 ha","11822","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","1999","1999","1000 ha","216","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","1999","1999","1000 ha","5114","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2000","2000","1000 ha","11804","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2000","2000","1000 ha","216","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2000","2000","1000 ha","5048","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2001","2001","1000 ha","11813","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2001","2001","1000 ha","208","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2001","2001","1000 ha","5013","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2002","2002","1000 ha","11791","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2002","2002","1000 ha","206","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2002","2002","1000 ha","4970","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2003","2003","1000 ha","11827","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2003","2003","1000 ha","206","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2003","2003","1000 ha","4968","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2004","2004","1000 ha","11898","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2004","2004","1000 ha","202","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2004","2004","1000 ha","4913","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2005","2005","1000 ha","11904","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2005","2005","1000 ha","198","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2005","2005","1000 ha","4929","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2006","2006","1000 ha","11866","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2006","2006","1000 ha","198","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2006","2006","1000 ha","4882","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2007","2007","1000 ha","11877","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2007","2007","1000 ha","198","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2007","2007","1000 ha","4875","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2008","2008","1000 ha","11932","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2008","2008","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2008","2008","1000 ha","4789","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6621","Tierras arables","2009","2009","1000 ha","11945","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6650","Cultivos permanentes","2009","2009","1000 ha","200","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6655","Praderas y pastizales permanentes","2009","2009","1000 ha","4741","A","Cifra oficial",""
