Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1980","1980","toneladas","476136","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1980","1980","toneladas","284058","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1981","1981","toneladas","818318","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1981","1981","toneladas","340320","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1981","1981","toneladas","218742","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1982","1982","toneladas","798892","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1982","1982","toneladas","422396","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1982","1982","toneladas","263576","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1983","1983","toneladas","808460","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1983","1983","toneladas","398389","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1983","1983","toneladas","249637","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3102","Nutriente nitrógeno N (total)","1984","1984","toneladas","916842","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3103","Fertilizantes fosfatados (total de nutrientes de P205)","1984","1984","toneladas","436133","A","Cifra oficial","Official data from questionnaire"
"RFN","Fertilizantes por Nutriente","203","España","5157","Uso Agrícola","3104","Nutriente potasa K2O (total)","1984","1984","toneladas","285862","A","Cifra oficial","Official data from questionnaire"
