Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2015","2015","1000 ha","5028.6","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2016","2016","1000 ha","16659","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2016","2016","1000 ha","5155.8","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2017","2017","1000 ha","16687","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2017","2017","1000 ha","5397","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2018","2018","1000 ha","16645","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2018","2018","1000 ha","5195.2","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2019","2019","1000 ha","16666","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2019","2019","1000 ha","5175.4","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2020","2020","1000 ha","16595","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2020","2020","1000 ha","5167.6","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2021","2021","1000 ha","16591","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2021","2021","1000 ha","5236.8","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2022","2022","1000 ha","16595","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2022","2022","1000 ha","5036","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6610","Tierras agrícolas","2023","2023","1000 ha","16586","A","Cifra oficial",""
"RL","Uso de la tierra","79","Alemania","5110","Superficie","6670","Otros usos de tierras","2023","2023","1000 ha","5237.2","I","Valor imputado por una agencia receptora",""
