Código del ámbito,Ámbito,Código del área,Área,Código del elemento,Elemento,Código del producto,Producto,Código del año,Año,Unidad,Valor,Símbolo,Descripción del Símbolo,Nota
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1992","1992","1000 ha","4746","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1992","1992","1000 ha","10332","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1993","1993","1000 ha","14982","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1993","1993","1000 ha","4675","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1993","1993","1000 ha","10376","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1994","1994","1000 ha","14806","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1994","1994","1000 ha","4690","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1994","1994","1000 ha","10687","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1995","1995","1000 ha","14045","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1995","1995","1000 ha","4708","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1995","1995","1000 ha","10966","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1996","1996","1000 ha","14450","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1996","1996","1000 ha","4694","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1996","1996","1000 ha","10995","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1997","1997","1000 ha","14285","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1997","1997","1000 ha","4774","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1997","1997","1000 ha","11000","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1998","1998","1000 ha","13684","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1998","1998","1000 ha","4832","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1998","1998","1000 ha","11442","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","1999","1999","1000 ha","13463","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","1999","1999","1000 ha","4865","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","1999","1999","1000 ha","11450","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2000","2000","1000 ha","13400","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2000","2000","1000 ha","4904","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2000","2000","1000 ha","11462","I","Valor imputado por una agencia receptora",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2001","2001","1000 ha","13064","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2001","2001","1000 ha","4980","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2001","2001","1000 ha","11476","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2002","2002","1000 ha","12909","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2002","2002","1000 ha","4977","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2002","2002","1000 ha","11533","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2003","2003","1000 ha","13017","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2003","2003","1000 ha","4964","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2003","2003","1000 ha","11172","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2004","2004","1000 ha","13025","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2004","2004","1000 ha","4932","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2004","2004","1000 ha","11114","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2005","2005","1000 ha","12913","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2005","2005","1000 ha","4931","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2005","2005","1000 ha","11320","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2006","2006","1000 ha","12720","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2006","2006","1000 ha","4858","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2006","2006","1000 ha","11035","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2007","2007","1000 ha","12586","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2007","2007","1000 ha","4810","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2007","2007","1000 ha","10608","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2008","2008","1000 ha","12488","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2008","2008","1000 ha","4784","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2008","2008","1000 ha","10870","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2009","2009","1000 ha","12497","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2009","2009","1000 ha","4719","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2009","2009","1000 ha","10754","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2010","2010","1000 ha","12528","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2010","2010","1000 ha","4693","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2010","2010","1000 ha","10324","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2011","2011","1000 ha","12429","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2011","2011","1000 ha","4563","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2011","2011","1000 ha","10022","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2012","2012","1000 ha","12570","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2012","2012","1000 ha","4969","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2012","2012","1000 ha","9403","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2013","2013","1000 ha","12181","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2013","2013","1000 ha","4952","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2013","2013","1000 ha","9600.2","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2014","2014","1000 ha","12278","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2014","2014","1000 ha","4910","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2014","2014","1000 ha","9390","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2015","2015","1000 ha","12278.22","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2015","2015","1000 ha","4909.67","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2015","2015","1000 ha","9388.61","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2016","2016","1000 ha","12337.18","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2016","2016","1000 ha","4695.83","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2016","2016","1000 ha","9232.69","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2017","2017","1000 ha","12253.767","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2017","2017","1000 ha","4731.4","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2017","2017","1000 ha","9310.363","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2018","2018","1000 ha","11884.2519","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2018","2018","1000 ha","4886.112","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2018","2018","1000 ha","9412.96","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2019","2019","1000 ha","11812.3146","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2019","2019","1000 ha","4947.492","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6655","Praderas y pastizales permanentes","2019","2019","1000 ha","9446.884","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6621","Tierras arables","2020","2020","1000 ha","11639.3981","A","Cifra oficial",""
"RL","Uso de la tierra","203","España","5110","Superficie","6650","Cultivos permanentes","2020","2020","1000 ha","5006.997","A","Cifra oficial",""
