2018-09-30;118.8109011
2018-10-31;130.862792
2018-11-30;101.8483877
2018-12-31;93.47175764
2019-01-31;115.7987462
2019-02-28;108.6623579
2019-03-31;80.9039313
2019-04-30;96.84319571
2019-05-31;98.05873647
2019-06-30;91.89298532
2019-07-31;81.96214983
2019-08-31;93.94854721
2019-09-30;59.98455854
2019-10-31;37.69572072
2019-11-30;44.20294499
2019-12-31;41.96752378
2020-01-31;67.12524417
2020-02-29;72.25363514
2020-03-31;78.46657619
2020-04-30;73.43985003
2020-05-31;75.03775804
2020-06-30;65.72205366
2020-07-31;72.79184882
2020-08-31;52.91562562
2020-09-30;79.56550875
2020-10-31;81.10953935
2020-11-30;76.34927372
2020-12-31;61.99056494
2021-01-31;53.63250324
2021-02-28;89.41066254
2021-03-31;57.59138038
2021-04-30;70.31554559
2021-05-31;51.88536986
2021-06-30;70.76922264
2021-07-31;74.57849801
2021-08-31;40.86989001
2021-09-30;63.73371125
2021-10-31;40.48858513
2021-11-30;81.92070438
2021-12-31;65.17157894
2022-01-31;37.78620818
2022-02-28;51.65168647
2022-03-31;87.66351408
2022-04-30;66.31639548
2022-05-31;58.76403735
2022-06-30;59.63572679
2022-07-31;63.82614076
2022-08-31;58.61327453
2022-09-30;78.95252153
2022-10-31;52.18105791
2022-11-30;54.01414873
2022-12-31;32.98012729
2023-01-31;86.95958998
2023-02-28;62.2905939
2023-03-31;91.66563653
2023-04-30;73.3449234
2023-05-31;78.80708595
2023-06-30;83.69058866
2023-07-31;47.52584099
2023-08-31;97.7074398
2023-09-30;89.18316359
2023-10-31;141.6938634
2023-11-30;139.965477
2023-12-31;123.9468855
2024-01-31;100.9803116
2024-02-29;77.69812473
2024-03-31;81.94731662
2024-04-30;119.6741596
2024-05-31;71.17110784
2024-06-30;153.221359
2024-07-31;88.35135518
2024-08-31;80.11196204
2024-09-30;120.22241
2024-10-31;97.91749559
2024-11-30;189.9928285
2024-12-31;144.734108
2025-01-31;84.8037676
2025-02-28;99.75922884
2025-03-31;294.8496821
2025-04-30;72.44648324
2025-05-31;35.37679881
2025-06-30;66.85456667
2025-07-31;48.7654883
2025-08-31;41.28031255
2025-09-30;47.34978558
